qid,query,doc_id,rating,sentiment,sources,ranks,label,is_random,text
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,76727,2.0,negative,RRF,"{""RRF"": 7}",2,0,"Went to dinner with expectations of good food and good service. Unfortunately, neither occurred. I knew the menu was limited, but it looked interesting on their web site. We were given the ""old"" wine list. They haven't been open very long. How can they have an old wine list? Wine is extremely over priced and very limited in choice. Our server was frazzled from the start. She didn't know what they had at the bar and what they didn't. They don't have two very common scotches. Finally, our friend found a scotch they did have. The bartender didn't know how to serve it. Despite asking for the scotch over ice, with a splash of water and lemon twist, it came straight up in a very small glass. When asked to correct the order, it came back in the same small glass with one ice cube. It took a third time to get it right. The one drink was $10! We ordered the grilled beet salad (again, not cheap). We had two very thin slices of beets, four grape tomato halves, no goat cheese (as described in the menu) and the rest lettuce. My Mahi Mahi tacos had 2 very small pieces of very over cooked fish. I could go on and on, but I'm sure you get the idea. All of this took 2 hours. Also, this was a Wed. night and there was no parking. I would save your money."
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,92116,5.0,positive,TFIDF,"{""TFIDF"": 7}",2,0,"Excellent, excellent food. Great service. Only issueh the place gets a little too noisy sometimes.  I would highly recommend: Assiette de charcuteri (OMG!!)  Very unusual presentation,. The selection, the taste... Not enough words to  describe it...   Fried oysters and avocado salad - I would call it Luke's version of Caesar salad. )  With the exception of Shrimp and Grits (had much better in NOLA). this restaurant is solid 5 stars."
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,9754,3.0,neutral,RRF,"{""RRF"": 7}",2,0,I've been here 3 times before and loved it. But tonight... the kitchen is SO slow. My family and I waited on our food (two sir chicken sandwiches and a cheese omelet) for twenty five minutes. Our server was really nice and apologetic. But it really shouldn't have taken 25 minutes to make two sandwiches and an omelet.
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,15422,3.0,neutral,BM25,"{""BM25"": 8}",2,0,I give this three stars because it's close to my house and when wings are wanted this is our go-to spot. When this first opened I expected more. Waited a couple years and never got better. So for greasy take out its good. Not a great atmosphere to dine in.
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,60203,2.0,negative,RRF,"{""RRF"": 8}",2,0,"I came into a quirky interior that had playful elements.  A guy comes with a fresh hot towel and I was impressed-- the traditional way to eat sushi is with your hands. I was really hopeful at this point.  Tuna is a great indicator of fish quality so I ordered a hand rolled spicy tuna roll and a specialty tuna amazing.  The spicy tuna was not fresh at all.  I was surprised it looked all the way cooked and ground up.  The texture was very grainy.  I requested low to no sauce on the tuna amazing, but it was still quite covered.  It tasted cheap, but it also didn't cover for the fish that didn't taste fresh either. Even if we ignore their ingredients, my sushi was not sliced evenly.  This shows that the chef is undisciplined.  Their sushi doesn't cut it in ingredients or preparation.  Furthermore, a worker who was not my server was on her phone and eating noodles in my line of sight.  I tipped well for my adorable server, but I probably won't be back."
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,84039,5.0,positive,TFIDF,"{""TFIDF"": 8}",2,0,What a little gem. Kids of all ages can enjoy themselves. We went with kids from 10-13 and they all had fun! Easily give yourselves 2 hrs! Summer camps were there until around noon so it wasn't as crowded. Parking at the Amtrak station across the tracks was easy.
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,84599,3.0,neutral,BM25,"{""BM25"": 8}",2,0,"Restaurant week: crab bisque was ok, a little artificially thick from the flour? , baked brie was good, mashed potatoes were great,  crab stuffed tilapia on risotto was really tasty, prime rib was tasty and didn't need any sauce. Chocolate cake was a little dry and not very rich but the bread pudding tasted fresh. Overall it was worth the $35"
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,25735,1.0,negative,RRF,"{""RRF"": 9}",2,0,"I ordered corned beef hash and was very disappointed. Prior to ordering, I asked our waitress if the cafe makes their own corned beef and she said No, they buy it, cut it in the kitchen and make corned beef hash out of it. So I assumed that I will get real corned beef hash. After 30mins or so, the waitress came out with my corned beef hash looking like it came from a can - unless they use a blender to cut the corned beef, anyone will know the difference. I just wished that the staff are knowledgeable with the food that they are serving. This is not cheap breakfast and I don't mind ordering other things on the menu if I was properly informed."
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,4557,2.0,negative,TFIDF,"{""TFIDF"": 9}",2,0,"Maybe I just tried this place when they were having a bad day or perhaps I ordered the one bad menu choice. Whichever was true, I was completely disappointed in the food. The green corn tamale was solid masa, no cheese or corn in sight. The beef taco was flavorless and the taco shell was soggy and fell apart with the first bite. With an order of average guacamole and chips, my bill was over ten dollars and I had to pick up at the counter and eat out of a styrofoam carry out box. Even their famous tortilla was uninspiring, served in a plastic bag, wrapped around a plastic fork. There are many other places in Tucson for good Mexican food. Sorry that I can't say this is one of them."
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,19383,2.0,negative,RRF,"{""RRF"": 10}",2,0,"The boyfriend and I went to Samurai Sushi on a Friday night with high hopes as it is a place with 140 reviews that averaged 4 stars.  We learned that Nashville doesn't have a really great sushi restaurant to put bring this very average restaurant back down to earth.  We recently moved from Orlando so with our first paychecks we thought it'd be adorable to treat ourselves/celebrate new beginnings, etc etc etc.  6 rolls of sushi, a handful of sashimi, and about $70+ later, we were left with the overwhelming feeling of meeehhh.  Firstly, the fish isn't all that fresh and the rolls are over-done.  Whatever happened to just letting the integrity of the ingredients speak for itself?  It's freaking sushi. You don't need to put 10 different things into a roll and then deep fry it and then cover it in eel sauce for it to be delicious.  Some good quality fish and properly prepared rice is really all you need.  Let the quality of the fish be the star of the roll and for the love of god stop deep frying everything.  Generations of Japanese are rolling in their graves.  And what is with this whole strawberry sushi craze?  I thought I'd give it a shot based on Yelp recommendations and 2 weeks on, my stomach still churns at the memory.  It's not that Samurai is the absolute worst sushi in Nashville (you can go to Ken's for that), it's just that the food as a whole is really really mehhh.  I don't know if it's because TN has to source its fish from the coast and as a result all of its sushi restaurants suck or if its because Samurai just has a really cheap and therefore crappy fish supplier.  Either way, we wont' be back to Samurai.  Pros:  1. the place is cheap.  3 ""fancy"" rolls, 3 normal rolls, about 8 pieces of sashimi, and 2 beers was about $75ish with tip.   2. the restaurant is also cleaner than Ken's though that particular standard of cleanliness isn't really tough to beat. 3. most of the food isn't absolutely disgusting.  Cons: 1. the rolls consist of more ingredients than a Papa John's supreme pizza 2. the fish isn't really like that fresh. 3. overall just very average food."
Q6,I am looking for a cheap sushi restaurant with fresh ingredients,3452,2.0,negative,BM25,"{""BM25"": 10}",2,0,"I did not have a problem with the restaurant my food was good I got the steak sandwich with the French onion soup. The place was clean and presentable I would recommend the restaurant. The only issue I had was the guy taking my order he needs to be retrained as I asked for my sandwich and for my French Onion soup after that he told me the total without even allow me to get a drink. After giving me my total I asked for a bottle water, he seemed bothered that he had add something else to my order. The guy just seemed like he didn't want to be there, he is someone who I would want to interact with my customers. I didn't get his name but I added a picture on here"
